iter	Passed	Remaining
1664	185075	37237
1665	185171	37123
1666	185273	37010
1667	185376	36897
1668	185486	36786
1669	185586	36672
1670	185682	36558
1671	185818	36452
1672	185922	36339
1673	186023	36226
1674	186160	36120
1675	186300	36015
1676	186412	35904
1677	186520	35792
1678	186638	35682
1679	186767	35574
1680	186875	35462
1681	186983	35351
1682	187085	35238
1683	187188	35125
1684	187303	35015
1685	187432	34907
1686	187540	34795
1687	187661	34686
1688	187773	34575
1689	187872	34461
1690	187981	34350
1691	188086	34237
1692	188192	34125
1693	188295	34013
1694	188403	33901
1695	188508	33789
1696	188608	33676
1697	188711	33563
1698	188839	33455
1699	188925	33339
1700	189037	33228
1701	189134	33115
1702	189232	33001
1703	189337	32889
1704	189452	32779
1705	189587	32672
1706	189682	32558
1707	189798	32447
1708	189906	32336
1709	190031	32227
1710	190131	32114
1711	190242	32003
1712	190341	31890
1713	190473	31782
1714	190582	31671
1715	190677	31557
1716	190759	31441
1717	190849	31326
1718	190968	31217
1719	191086	31107
1720	191218	30999
1721	191320	30886
1722	191429	30775
1723	191521	30661
1724	191650	30552
1725	191755	30440
1726	191866	30329
1727	191975	30218
1728	192069	30104
1729	192184	29994
1730	192289	29882
1731	192424	29774
1732	192549	29665
1733	192700	29560
1734	192838	29453
1735	192948	29342
1736	193079	29234
1737	193213	29126
1738	193361	29020
1739	193527	28917
1740	193632	28805
1741	193724	28691
1742	193835	28580
1743	193945	28469
1744	194047	28356
1745	194165	28246
1746	194305	28139
1747	194434	28030
1748	194550	27920
1749	194669	27809
1750	194768	27696
1751	194883	27586
1752	194996	27475
1753	195102	27363
1754	195216	27252
1755	195314	27139
1756	195421	27027
1757	195541	26917
1758	195653	26806
1759	195799	26699
1760	195912	26588
1761	196014	26476
1762	196112	26363
1763	196244	26254
1764	196350	26143
1765	196456	26031
1766	196562	25919
1767	196668	25807
1768	196786	25696
1769	196922	25588
1770	197037	25477
1771	197130	25364
1772	197263	25255
1773	197382	25145
1774	197491	25034
1775	197596	24922
1776	197727	24813
1777	197850	24703
1778	197959	24591
1779	198071	24480
1780	198189	24370
1781	198308	24260
1782	198406	24147
1783	198502	24033
1784	198603	23921
1785	198697	23808
1786	198827	23699
1787	198937	23587
1788	199045	23475
1789	199156	23364
1790	199254	23251
1791	199345	23138
1792	199463	23027
1793	199565	22915
1794	199666	22803
1795	199772	22691
1796	199901	22582
1797	200022	22471
1798	200155	22363
1799	200279	22253
1800	200368	22139
1801	200481	22028
1802	200592	21917
1803	200710	21806
1804	200822	21695
1805	200923	21583
1806	201040	21472
1807	201148	21360
1808	201265	21250
1809	201365	21137
1810	201494	21028
1811	201617	20918
1812	201712	20805
1813	201805	20692
1814	201908	20580
1815	202027	20469
1816	202157	20360
1817	202261	20248
1818	202367	20136
1819	202480	20025
1820	202588	19913
1821	202707	19803
1822	202810	19691
1823	202910	19579
1824	203020	19467
1825	203141	19357
1826	203238	19244
1827	203353	19133
1828	203487	19024
1829	203586	18912
1830	203699	18801
1831	203801	18689
1832	203917	18578
1833	204034	18467
1834	204155	18357
1835	204266	18246
1836	204375	18134
1837	204484	18023
1838	204592	17911
1839	204691	17799
1840	204801	17687
1841	204913	17576
1842	205011	17464
1843	205126	17353
1844	205235	17242
1845	205336	17129
1846	205446	17018
1847	205578	16909
1848	205701	16798
1849	205800	16686
1850	205905	16574
1851	206018	16463
1852	206136	16352
1853	206267	16243
1854	206385	16132
1855	206497	16021
1856	206621	15911
1857	206724	15799
1858	206864	15690
1859	206991	15580
1860	207110	15469
1861	207215	15357
1862	207315	15245
1863	207447	15135
1864	207560	15024
1865	207674	14913
1866	207790	14802
1867	207916	14692
1868	208011	14579
1869	208119	14468
1870	208234	14357
1871	208354	14246
1872	208457	14134
1873	208571	14023
1874	208679	13911
1875	208782	13800
1876	208868	13687
1877	208982	13576
1878	209175	13470
1879	209283	13358
1880	209394	13247
1881	209501	13135
1882	209597	13023
1883	209704	12911
1884	209816	12800
1885	209949	12690
1886	210102	12581
1887	210223	12470
1888	210352	12360
1889	210478	12250
1890	210588	12138
1891	210688	12026
1892	210817	11916
1893	210925	11804
1894	211042	11693
1895	211159	11582
1896	211281	11471
1897	211406	11361
1898	211523	11250
1899	211638	11138
1900	211751	11027
1901	211868	10916
1902	211998	10806
1903	212124	10695
1904	212224	10583
1905	212327	10471
1906	212449	10360
1907	212578	10250
1908	212682	10138
1909	212827	10028
1910	212977	9918
1911	213082	9807
1912	213200	9695
1913	213294	9583
1914	213419	9472
1915	213531	9361
1916	213666	9251
1917	213777	9139
1918	213889	9028
1919	214007	8916
1920	214155	8807
1921	214273	8695
1922	214414	8585
1923	214527	8474
1924	214646	8362
1925	214760	8251
1926	214883	8140
1927	214992	8028
1928	215106	7917
1929	215219	7805
1930	215354	7695
1931	215470	7583
1932	215590	7472
1933	215718	7361
1934	215836	7250
1935	215965	7139
1936	216103	7028
1937	216218	6917
1938	216327	6805
1939	216455	6694
1940	216584	6583
1941	216705	6472
1942	216823	6360
1943	216932	6249
1944	217069	6138
1945	217172	6026
1946	217288	5914
1947	217423	5803
1948	217543	5692
1949	217657	5580
1950	217770	5469
1951	217921	5358
1952	218018	5246
1953	218146	5135
1954	218265	5024
1955	218398	4912
1956	218515	4801
1957	218623	4689
1958	218734	4577
1959	218850	4466
1960	218972	4354
1961	219082	4243
1962	219201	4131
1963	219319	4020
1964	219426	3908
1965	219532	3796
1966	219639	3684
1967	219757	3573
1968	219865	3461
1969	219992	3350
1970	220131	3238
1971	220217	3126
1972	220356	3015
1973	220449	2903
1974	220576	2792
1975	220681	2680
1976	220811	2568
1977	220931	2457
1978	221044	2345
1979	221149	2233
1980	221267	2122
1981	221410	2010
1982	221528	1899
1983	221637	1787
1984	221750	1675
1985	221884	1564
1986	221998	1452
1987	222117	1340
1988	222239	1229
1989	222340	1117
1990	222445	1005
1991	222560	893
1992	222672	782
1993	222783	670
1994	222898	558
1995	222996	446
1996	223127	335
1997	223260	223
1998	223388	111
1999	223495	0
