epoch,kfz_h val_MAE,kfz_h val_RMSE,lr-Adam,step,sv_h val_MAE,sv_h val_RMSE,train_loss_epoch,train_loss_step,v_kfz val_MAE,v_kfz val_RMSE,val_loss
1,156.50270080566406,234.57009887695312,,1625,30.650819778442383,45.699161529541016,,,6.0886383056640625,9.503827095031738,129.4230194091797
1,,,,1625,,,104.63485717773438,,,,
,,,0.003,1626,,,,,,,
2,,,,1639,,,,99.59898376464844,,,
2,,,,1659,,,,93.87313079833984,,,
2,,,,1679,,,,90.22111511230469,,,
2,,,,1699,,,,88.8001937866211,,,
2,,,,1719,,,,100.52875518798828,,,
2,,,,1739,,,,88.4979248046875,,,
2,,,,1759,,,,101.66292572021484,,,
2,,,,1779,,,,99.50727844238281,,,
2,,,,1799,,,,96.38449096679688,,,
2,,,,1819,,,,93.20417022705078,,,
2,,,,1839,,,,94.04004669189453,,,
2,,,,1859,,,,95.38919067382812,,,
2,,,,1879,,,,102.73101806640625,,,
2,,,,1899,,,,100.70274353027344,,,
2,,,,1919,,,,93.293701171875,,,
2,,,,1939,,,,95.83259582519531,,,
2,,,,1959,,,,93.99980926513672,,,
2,,,,1979,,,,98.24088287353516,,,
2,,,,1999,,,,91.841552734375,,,
2,,,,2019,,,,94.37744140625,,,
2,,,,2039,,,,93.56208801269531,,,
2,,,,2059,,,,93.93344116210938,,,
2,,,,2079,,,,93.95985412597656,,,
2,,,,2099,,,,93.4083251953125,,,
2,,,,2119,,,,83.7005844116211,,,
2,,,,2139,,,,88.55329132080078,,,
2,,,,2159,,,,96.12539672851562,,,
2,,,,2179,,,,88.44158172607422,,,
2,,,,2199,,,,96.41163635253906,,,
2,,,,2219,,,,91.77111053466797,,,
2,,,,2239,,,,89.9803466796875,,,
2,,,,2259,,,,93.3545150756836,,,
2,,,,2279,,,,91.44660949707031,,,
2,,,,2299,,,,89.8582534790039,,,
2,,,,2319,,,,91.19740295410156,,,
2,,,,2339,,,,85.57659149169922,,,
2,,,,2359,,,,90.84615325927734,,,
2,,,,2379,,,,116.20903015136719,,,
2,,,,2399,,,,100.52538299560547,,,
2,,,,2419,,,,103.67726135253906,,,
2,145.4537353515625,224.41940307617188,,2438,30.013198852539062,44.92796325683594,,,5.676164150238037,8.937348365783691,122.4681167602539
2,,,,2438,,,95.1043930053711,,,,
,,,0.003,2439,,,,,,,
3,,,,2439,,,,84.53346252441406,,,
3,,,,2459,,,,88.48101806640625,,,
3,,,,2479,,,,92.66158294677734,,,
3,,,,2499,,,,93.6127700805664,,,
3,,,,2519,,,,85.4356460571289,,,
3,,,,2539,,,,95.66264343261719,,,
3,,,,2559,,,,93.29285430908203,,,
3,,,,2579,,,,97.51094818115234,,,
3,,,,2599,,,,92.7569808959961,,,
3,,,,2619,,,,82.17108154296875,,,
3,,,,2639,,,,86.21624755859375,,,
3,,,,2659,,,,82.81978607177734,,,
3,,,,2679,,,,96.6606674194336,,,
3,,,,2699,,,,91.66161346435547,,,
3,,,,2719,,,,96.95464324951172,,,
3,,,,2739,,,,91.33963775634766,,,
3,,,,2759,,,,82.73925018310547,,,
3,,,,2779,,,,96.79579162597656,,,
3,,,,2799,,,,88.8695068359375,,,
3,,,,2819,,,,84.58025360107422,,,
3,,,,2839,,,,81.91707611083984,,,
3,,,,2859,,,,85.46007537841797,,,
3,,,,2879,,,,94.48509979248047,,,
3,,,,2899,,,,99.8711166381836,,,
3,,,,2919,,,,83.77458190917969,,,
3,,,,2939,,,,83.37114715576172,,,
3,,,,2959,,,,83.41059112548828,,,
3,,,,2979,,,,87.81461334228516,,,
3,,,,2999,,,,87.40447235107422,,,
3,,,,3019,,,,87.76611328125,,,
3,,,,3039,,,,92.77086639404297,,,
3,,,,3059,,,,83.97750854492188,,,
3,,,,3079,,,,89.20682525634766,,,
3,,,,3099,,,,89.16178131103516,,,
3,,,,3119,,,,81.97782897949219,,,
3,,,,3139,,,,84.65703582763672,,,
3,,,,3159,,,,84.0299301147461,,,
3,,,,3179,,,,87.2374267578125,,,
3,,,,3199,,,,86.56430053710938,,,
3,,,,3219,,,,86.31564331054688,,,
3,,,,3239,,,,103.64972686767578,,,
3,154.2820587158203,234.6411590576172,,3251,29.495267868041992,44.12847900390625,,,5.675294876098633,8.882950782775879,128.78854370117188
3,,,,3251,,,88.83638763427734,,,,
,,,0.003,3252,,,,,,,
4,,,,3259,,,,86.40070343017578,,,
4,,,,3279,,,,90.6441879272461,,,
4,,,,3299,,,,86.15113830566406,,,
4,,,,3319,,,,87.62063598632812,,,
4,,,,3339,,,,87.47946166992188,,,
4,,,,3359,,,,81.04458618164062,,,
4,,,,3379,,,,89.12944030761719,,,
4,,,,3399,,,,90.6336441040039,,,
4,,,,3419,,,,87.20716094970703,,,
4,,,,3439,,,,81.97645568847656,,,
4,,,,3459,,,,97.567138671875,,,
4,,,,3479,,,,81.19843292236328,,,
4,,,,3499,,,,89.35357666015625,,,
4,,,,3519,,,,84.61665344238281,,,
4,,,,3539,,,,87.41326141357422,,,
4,,,,3559,,,,88.48687744140625,,,
4,,,,3579,,,,83.0157699584961,,,
4,,,,3599,,,,86.80194091796875,,,
4,,,,3619,,,,91.21920013427734,,,
4,,,,3639,,,,85.4756851196289,,,
4,,,,3659,,,,90.07453155517578,,,
4,,,,3679,,,,79.4202651977539,,,
4,,,,3699,,,,85.62813568115234,,,
4,,,,3719,,,,82.26980590820312,,,
4,,,,3739,,,,84.80890655517578,,,
4,,,,3759,,,,88.58690643310547,,,
4,,,,3779,,,,87.57384490966797,,,
4,,,,3799,,,,81.19601440429688,,,
4,,,,3819,,,,81.2852554321289,,,
4,,,,3839,,,,79.72023010253906,,,
4,,,,3859,,,,79.63251495361328,,,
4,,,,3879,,,,79.55220031738281,,,
4,,,,3899,,,,82.55331420898438,,,
4,,,,3919,,,,81.39130401611328,,,
4,,,,3939,,,,87.30509185791016,,,
4,,,,3959,,,,77.57868957519531,,,
4,,,,3979,,,,85.03105926513672,,,
4,,,,3999,,,,82.20333862304688,,,
4,,,,4019,,,,79.95438385009766,,,
4,,,,4039,,,,82.70405578613281,,,
4,,,,4059,,,,80.5149917602539,,,
4,135.33241271972656,212.2513885498047,,4064,27.468244552612305,41.66122817993164,,,5.573313236236572,8.780158996582031,117.0574722290039
4,,,,4064,,,84.38072967529297,,,,
,,,0.003,4065,,,,,,,
5,,,,4079,,,,78.08956909179688,,,
5,,,,4099,,,,84.39772033691406,,,
5,,,,4119,,,,81.42955017089844,,,
5,,,,4139,,,,84.67729187011719,,,
5,,,,4159,,,,78.3116455078125,,,
5,,,,4179,,,,79.54816436767578,,,
5,,,,4199,,,,83.35941314697266,,,
5,,,,4219,,,,83.65457916259766,,,
5,,,,4239,,,,82.87258911132812,,,
5,,,,4259,,,,77.73473358154297,,,
5,,,,4279,,,,84.31926727294922,,,
5,,,,4299,,,,81.76333618164062,,,
5,,,,4319,,,,81.50332641601562,,,
5,,,,4339,,,,82.58322143554688,,,
5,,,,4359,,,,82.09921264648438,,,
5,,,,4379,,,,79.589111328125,,,
5,,,,4399,,,,84.40205383300781,,,
5,,,,4419,,,,82.47216033935547,,,
5,,,,4439,,,,81.1604995727539,,,
5,,,,4459,,,,79.43565368652344,,,
5,,,,4479,,,,82.3805160522461,,,
5,,,,4499,,,,74.31898498535156,,,
5,,,,4519,,,,71.98281860351562,,,
5,,,,4539,,,,81.93006896972656,,,
5,,,,4559,,,,76.68871307373047,,,
5,,,,4579,,,,80.65951538085938,,,
5,,,,4599,,,,74.0562515258789,,,
5,,,,4619,,,,81.42609405517578,,,
5,,,,4639,,,,73.15135192871094,,,
5,,,,4659,,,,76.40721130371094,,,
5,,,,4679,,,,77.85970306396484,,,
5,,,,4699,,,,76.96307373046875,,,
5,,,,4719,,,,86.3393325805664,,,
5,,,,4739,,,,80.25463104248047,,,
5,,,,4759,,,,78.90276336669922,,,
5,,,,4779,,,,79.7043685913086,,,
5,,,,4799,,,,84.52615356445312,,,
5,,,,4819,,,,81.29825592041016,,,
5,,,,4839,,,,86.72647094726562,,,
5,,,,4859,,,,76.00768280029297,,,
5,137.91285705566406,213.84242248535156,,4877,26.85192108154297,40.90922164916992,,,5.473657608032227,8.671448707580566,115.2923812866211
5,,,,4877,,,80.70138549804688,,,,
,,,0.003,4878,,,,,,,
6,,,,4879,,,,80.86100006103516,,,
6,,,,4899,,,,81.6712417602539,,,
6,,,,4919,,,,77.57462310791016,,,
6,,,,4939,,,,83.88238525390625,,,
6,,,,4959,,,,81.91436004638672,,,
6,,,,4979,,,,75.95941925048828,,,
6,,,,4999,,,,76.62655639648438,,,
6,,,,5019,,,,81.4615478515625,,,
6,,,,5039,,,,88.31055450439453,,,
6,,,,5059,,,,84.41016387939453,,,
6,,,,5079,,,,74.8142318725586,,,
6,,,,5099,,,,81.60751342773438,,,
6,,,,5119,,,,82.8533935546875,,,
6,,,,5139,,,,78.7639389038086,,,
6,,,,5159,,,,77.52268981933594,,,
6,,,,5179,,,,84.49578857421875,,,
6,,,,5199,,,,72.08303833007812,,,
6,,,,5219,,,,79.5902099609375,,,
6,,,,5239,,,,71.57051086425781,,,
6,,,,5259,,,,74.5044174194336,,,
6,,,,5279,,,,78.05918884277344,,,
6,,,,5299,,,,78.41767120361328,,,
6,,,,5319,,,,82.6474380493164,,,
6,,,,5339,,,,77.75635528564453,,,
6,,,,5359,,,,78.76799774169922,,,
6,,,,5379,,,,77.63307189941406,,,
6,,,,5399,,,,75.54502868652344,,,
6,,,,5419,,,,77.42013549804688,,,
6,,,,5439,,,,75.59245300292969,,,
6,,,,5459,,,,77.48139953613281,,,
6,,,,5479,,,,78.84954071044922,,,
6,,,,5499,,,,78.31526184082031,,,
6,,,,5519,,,,75.71085357666016,,,
6,,,,5539,,,,81.76738739013672,,,
6,,,,5559,,,,80.59339904785156,,,
6,,,,5579,,,,78.49432373046875,,,
6,,,,5599,,,,72.32872009277344,,,
6,,,,5619,,,,76.16033935546875,,,
6,,,,5639,,,,74.572021484375,,,
6,,,,5659,,,,77.53765106201172,,,
6,,,,5679,,,,73.88339233398438,,,
6,133.03475952148438,209.15786743164062,,5690,26.33363914489746,40.38840103149414,,,5.365062713623047,8.705060005187988,113.40950012207031
6,,,,5690,,,79.51656341552734,,,,
,,,0.003,5691,,,,,,,
7,,,,5699,,,,79.5360336303711,,,
7,,,,5719,,,,80.54713439941406,,,
7,,,,5739,,,,79.76103210449219,,,
7,,,,5759,,,,78.42107391357422,,,
7,,,,5779,,,,74.77639770507812,,,
7,,,,5799,,,,79.04287719726562,,,
7,,,,5819,,,,77.85771179199219,,,
7,,,,5839,,,,78.03868865966797,,,
7,,,,5859,,,,79.20376586914062,,,
7,,,,5879,,,,76.66824340820312,,,
7,,,,5899,,,,75.14854431152344,,,
7,,,,5919,,,,70.78419494628906,,,
7,,,,5939,,,,78.3040771484375,,,
7,,,,5959,,,,73.85652160644531,,,
7,,,,5979,,,,79.0196533203125,,,
7,,,,5999,,,,77.24402618408203,,,
7,,,,6019,,,,73.89398193359375,,,
7,,,,6039,,,,75.81814575195312,,,
7,,,,6059,,,,83.23509979248047,,,
7,,,,6079,,,,75.64610290527344,,,
7,,,,6099,,,,84.46151733398438,,,
7,,,,6119,,,,81.274169921875,,,
7,,,,6139,,,,81.0226058959961,,,
7,,,,6159,,,,73.09109497070312,,,
7,,,,6179,,,,73.72635650634766,,,
7,,,,6199,,,,74.30258178710938,,,
7,,,,6219,,,,75.78410339355469,,,
7,,,,6239,,,,70.7579116821289,,,
7,,,,6259,,,,78.74939727783203,,,
7,,,,6279,,,,81.9481201171875,,,
7,,,,6299,,,,82.09527587890625,,,
7,,,,6319,,,,74.08221435546875,,,
7,,,,6339,,,,75.70513153076172,,,
7,,,,6359,,,,76.5557632446289,,,
7,,,,6379,,,,79.25386810302734,,,
7,,,,6399,,,,75.06427001953125,,,
7,,,,6419,,,,76.56346893310547,,,
7,,,,6439,,,,75.6602783203125,,,
7,,,,6459,,,,76.33012390136719,,,
7,,,,6479,,,,77.02021789550781,,,
7,,,,6499,,,,76.91090393066406,,,
7,136.40965270996094,208.3982391357422,,6503,26.738447189331055,41.53867721557617,,,5.4352030754089355,8.682060241699219,115.15229797363281
7,,,,6503,,,76.80155944824219,,,,
,,,0.003,6504,,,,,,,
8,,,,6519,,,,74.12044525146484,,,
8,,,,6539,,,,78.1623306274414,,,
8,,,,6559,,,,78.78126525878906,,,
8,,,,6579,,,,72.30810546875,,,
8,,,,6599,,,,79.5268783569336,,,
8,,,,6619,,,,77.50865173339844,,,
8,,,,6639,,,,70.5816421508789,,,
8,,,,6659,,,,77.55563354492188,,,
8,,,,6679,,,,74.40786743164062,,,
8,,,,6699,,,,75.62135314941406,,,
8,,,,6719,,,,74.09324645996094,,,
8,,,,6739,,,,75.59544372558594,,,
8,,,,6759,,,,78.5921630859375,,,
8,,,,6779,,,,75.30199432373047,,,
8,,,,6799,,,,76.33221435546875,,,
8,,,,6819,,,,73.59764862060547,,,
8,,,,6839,,,,74.12675476074219,,,
8,,,,6859,,,,69.02942657470703,,,
8,,,,6879,,,,73.58280944824219,,,
8,,,,6899,,,,76.79512023925781,,,
8,,,,6919,,,,78.4322738647461,,,
8,,,,6939,,,,71.43002319335938,,,
8,,,,6959,,,,77.67993927001953,,,
8,,,,6979,,,,71.95173645019531,,,
8,,,,6999,,,,79.20362091064453,,,
8,,,,7019,,,,77.25446319580078,,,
8,,,,7039,,,,71.92202758789062,,,
8,,,,7059,,,,75.11221313476562,,,
8,,,,7079,,,,74.24433898925781,,,
8,,,,7099,,,,73.47869873046875,,,
8,,,,7119,,,,74.48382568359375,,,
8,,,,7139,,,,70.05844116210938,,,
8,,,,7159,,,,72.55192565917969,,,
8,,,,7179,,,,80.11636352539062,,,
8,,,,7199,,,,75.62617492675781,,,
8,,,,7219,,,,75.06838989257812,,,
8,,,,7239,,,,75.70526885986328,,,
8,,,,7259,,,,82.48575592041016,,,
8,,,,7279,,,,66.58660888671875,,,
8,,,,7299,,,,78.90444946289062,,,
8,131.37228393554688,205.56723022460938,,7316,25.919397354125977,40.23048400878906,,,5.398931503295898,8.835882186889648,112.10209655761719
8,,,,7316,,,75.15254974365234,,,,
,,,0.003,7317,,,,,,,
9,,,,7319,,,,72.09378051757812,,,
9,,,,7339,,,,86.24237060546875,,,
9,,,,7359,,,,72.76593017578125,,,
9,,,,7379,,,,77.30265045166016,,,
9,,,,7399,,,,73.74948120117188,,,
9,,,,7419,,,,72.47930145263672,,,
9,,,,7439,,,,69.63643646240234,,,
9,,,,7459,,,,80.88504028320312,,,
9,,,,7479,,,,74.42678833007812,,,
9,,,,7499,,,,75.64852142333984,,,
9,,,,7519,,,,73.7528076171875,,,
9,,,,7539,,,,78.21668243408203,,,
9,,,,7559,,,,79.62785339355469,,,
9,,,,7579,,,,73.95760345458984,,,
9,,,,7599,,,,75.66169738769531,,,
9,,,,7619,,,,71.70838165283203,,,
9,,,,7639,,,,71.8032455444336,,,
9,,,,7659,,,,76.69989013671875,,,
9,,,,7679,,,,69.61702728271484,,,
9,,,,7699,,,,73.02787780761719,,,
9,,,,7719,,,,71.59441375732422,,,
9,,,,7739,,,,76.87989807128906,,,
9,,,,7759,,,,70.6802749633789,,,
9,,,,7779,,,,72.91873168945312,,,
9,,,,7799,,,,68.73789978027344,,,
9,,,,7819,,,,71.48699188232422,,,
9,,,,7839,,,,72.61032104492188,,,
9,,,,7859,,,,72.75778198242188,,,
9,,,,7879,,,,75.061279296875,,,
9,,,,7899,,,,70.8595962524414,,,
9,,,,7919,,,,76.57142639160156,,,
9,,,,7939,,,,71.61840057373047,,,
9,,,,7959,,,,70.02423858642578,,,
