record_id,country_code,scope_kind,scope_code,scope_name
003813bc-1bff-4520-b533-dc323b3eaaa2,DE,subdivision,DE-TH,Thuringia
003af70f-63ae-4f73-8731-3e36eef6c282,SI,national,SI,Slovenia
00d56f70-7580-496f-8138-98cbd7893956,IT,subdivision,IT-SA-CA,Cagliari
00f50a1b-6c24-4e6d-b258-95a9a7c6e891,RS,national,RS,Serbia
010e0c06-0646-4303-96f6-26015d31cee9,BE,national,BE,Belgium
011f2c11-fd8d-4358-ac30-a83c106882fb,CH,subdivision,CH-SG,St. Gallen
012edc75-c959-4609-8c1c-f48856a36b18,CH,subdivision,CH-UR,Uri
013361c4-75d8-44e8-87d6-557aa7cd789f,AT,national,AT,Austria
015face5-ef77-4dd8-a34d-6a4c9c09304e,SK,subdivision,SK-BC,Banská Bystrica Region
015face5-ef77-4dd8-a34d-6a4c9c09304e,SK,subdivision,SK-BL,Bratislava Region
015face5-ef77-4dd8-a34d-6a4c9c09304e,SK,subdivision,SK-KI,Košice Region
015face5-ef77-4dd8-a34d-6a4c9c09304e,SK,subdivision,SK-NI,Nitra Region
015face5-ef77-4dd8-a34d-6a4c9c09304e,SK,subdivision,SK-PV,Prešov Region
015face5-ef77-4dd8-a34d-6a4c9c09304e,SK,subdivision,SK-TA,Trnava Region
015face5-ef77-4dd8-a34d-6a4c9c09304e,SK,subdivision,SK-TC,Trenčín Region
015face5-ef77-4dd8-a34d-6a4c9c09304e,SK,subdivision,SK-ZI,Žilina Region
0199905a-7598-49d1-ba9d-b5b1cad81f84,RS,national,RS,Serbia
01fadc62-f9aa-4c16-a8e7-16765871005d,CH,subdivision,CH-AI,Appenzell Innerrhoden
026439b0-d628-479e-a3bf-fba5f4eec9be,SI,national,SI,Slovenia
02661942-7479-4214-b4ca-2a7e1869fd06,DE,subdivision,DE-NI,Lower Saxony
02a3f49f-40d7-4317-a9d0-8de51e1ca344,AT,national,AT,Austria
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,group,NL-NO,North Region
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-DR,Drenthe
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-DR-AH,Aa en Hunze
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-DR-AS,Assen
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-DR-BO,Borger-Odoorn
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-DR-CO,Coevorden
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-DR-DW,De Wolden
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-DR-EM,Emmen
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-DR-HO,Hoogeveen
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-DR-MD,Midden-Drenthe
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-DR-ME,Meppel
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-DR-NO,Noordenveld
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-DR-TY,Tynaarlo
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-DR-WE,Westerveld
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-FL,Flevoland
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-FL-AL,Almere
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-FL-DR,Dronten
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-FL-LE,Lelystad
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-FL-NO,Noordoostpolder
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-FL-UR,Urk
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-FR,Friesland
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-FR-AC,Achtkarspelen
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-FR-AM,Ameland
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-FR-DA,Dantumadeel
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-FR-DF,De Friese Meren
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-FR-HA,Harlingen
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-FR-HE,Heerenveen
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-FR-LW,Leeuwarden
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-FR-NF,Noardeast-Fryslân
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-FR-OO,Ooststellingwerf
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-FR-OP,Opsterland
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-FR-SC,Schiermonnikoog
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-FR-SF,Súdwest-Fryslân
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-FR-SM,Smallingerland
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-FR-TE,Terschelling
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-FR-TI,Tietjerksteradeel
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-FR-VL,Vlieland
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-FR-WA,Waadhoeke
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-FR-WE,Weststellingwerf
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-GE,Gelderland
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-GE-HT,Hattem
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-GR,Groningen
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-GR-EE,Eemsdelta
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-GR-GR,Groningen
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-GR-HH,Het Hogeland
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-GR-MG,Midden-Groningen
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-GR-OL,Oldambt
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-GR-PE,Pekela
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-GR-ST,Stadskanaal
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-GR-VE,Veendam
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-GR-WK,Westerkwartier
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-GR-WV,Westerwolde
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-NH,North Holland
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-NH-AA,Aalsmeer
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-NH-AD,Amsterdam
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-NH-AV,Amstelveen
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-NH-BC,Blaricum
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-NH-BG,Bergen
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-NH-BL,Bloemendaal
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-NH-BV,Beverwijk
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-NH-CA,Castricum
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-NH-DH,Den Helder
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-NH-DI,Diemen
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-NH-DR,Drechterland
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-NH-DW,Dijk en Waard
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-NH-EN,Enkhuizen
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-NH-EV,Edam-Volendam
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-NH-GO,Gooise Meren
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-NH-HA,Haarlem
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-NH-HE,Heemskerk
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-NH-HI,Hilversum
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-NH-HK,Hollands Kroon
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-NH-HL,Heiloo
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-NH-HO,Hoorn
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-NH-HS,Haarlemmermeer
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-NH-HT,Heemstede
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-NH-HU,Huizen
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-NH-KO,Koggenland
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-NH-LM,Landsmeer
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-NH-LR,Laren
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-NH-ME,Medemblik
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-NH-OA,Ouder-Amstel
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-NH-OO,Oostzaan
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-NH-OP,Opmeer
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-NH-PU,Purmerend
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-NH-SB,Stede Broec
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-NH-SN,Schagen
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-NH-TE,Texel
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-NH-UG,Uitgeest
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-NH-UH,Uithoorn
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-NH-VL,Velsen
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-NH-WA,Waterland
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-NH-WI,Wijdemeren
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-NH-WO,Wormerland
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-NH-ZD,Zandvoort
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-NH-ZS,Zaanstad
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-OV,Overijssel
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-OV-AL,Almelo
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-OV-BO,Borne
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-OV-DA,Dalfsen
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-OV-DI,Dinkelland
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-OV-DV,Deventer
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-OV-EN,Enschede
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-OV-HD,Hardenberg
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-OV-HK,Haaksbergen
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-OV-HL,Hellendoorn
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-OV-HN,Hengelo
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-OV-HT,Hof van Twente
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-OV-KA,Kampen
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-OV-LO,Losser
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-OV-OM,Ommen
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-OV-OT,Olst-Wijhe
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-OV-OZ,Oldenzaal
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-OV-RA,Raalte
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-OV-RI,Rijssen-Holten
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-OV-SH,Staphorst
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-OV-SW,Steenwijkerland
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-OV-TU,Tubbergen
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-OV-TW,Twenterand
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-OV-WI,Wierden
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-OV-ZL,Zwolle
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-OV-ZW,Zwartewaterland
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-UT,Utrecht
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-UT-DV,De Ronde Venen
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-UT-EE,Eemnes
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-ZH,South Holland
02c39e27-0362-4b28-8e99-c84cd6fd0ce3,NL,subdivision,NL-ZH-AK,Alkmaar
02fec2c2-08e3-4673-a355-92879880fc43,IT,subdivision,IT-TR-BZ,South Tyrol
031242f1-4e89-4902-a7b6-ecae8f224d2e,PL,national,PL,Poland
0314f4f2-ebbb-4724-a30c-56dc7cc2c28f,RO,national,RO,Romania
0315deb5-aa20-4c8c-b4fb-55e9632680a3,SI,national,SI,Slovenia
034d8f00-ac8e-4b26-8567-66ec49c798a0,SK,national,SK,Slovakia
0371b1f8-59bd-4d5b-aff4-4d2c82aadf62,CH,subdivision,CH-BL,Basel-Landschaft
03addfee-24fe-4fcb-aba6-d77196cf55f3,HR,national,HR,Croatia
03c97229-2ead-4029-b8ee-f24134334e3f,HR,national,HR,Croatia
03d8b0ca-7333-40c6-a61c-5404498deba4,AT,subdivision,AT-BL,Burgenland
03d8b0ca-7333-40c6-a61c-5404498deba4,AT,subdivision,AT-NÖ,Lower Austria
03d8b0ca-7333-40c6-a61c-5404498deba4,AT,subdivision,AT-WI,Vienna
03e10e37-48bf-4f13-8406-e1b2aba1f259,BG,national,BG,Bulgaria
0428f89b-8389-4bea-a225-50d90b83150a,CH,subdivision,CH-ZG,Zug
048f0bc2-12f0-4bcf-ab87-42dcc41672f7,CH,subdivision,CH-LU,Lucerne
04904af2-b545-4f91-b249-cb09cea3b33b,CH,subdivision,CH-JU,Jura
04965932-8da8-4b81-bea5-9bee137330de,NL,group,NL-MI,Central Region
04965932-8da8-4b81-bea5-9bee137330de,NL,group,NL-ZU,South Region
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-FL,Flevoland
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-FL-ZE,Zeewolde
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-GE,Gelderland
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-GE-AA,Aalten
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-GE-AP,Apeldoorn
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-GE-BA,Barneveld
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-GE-BH,Bronckhorst
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-GE-BL,Berkelland
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-GE-BR,Brummen
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-GE-BU,Buren
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-GE-CU,Culemborg
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-GE-DT,Doetinchem
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-GE-ED,Ede
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-GE-EL,Elburg
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-GE-EP,Epe
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-GE-ER,Ermelo
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-GE-HR,Heerde
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-GE-HW,Harderwijk
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-GE-LO,Lochem
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-GE-MO,Montferland
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-GE-NB,Neder-Betuwe
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-GE-NI,Nijkerk
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-GE-NU,Nunspeet
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-GE-OI,Oude IJsselstreek
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-GE-OL,Oldebroek
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-GE-PU,Putten
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-GE-SC,Scherpenzeel
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-GE-VS,Voorst
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-GE-WB,West Betuwe
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-GE-WG,Wageningen
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-GE-WW,Winterswijk
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-GE-ZU,Zutphen
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-NB,North Brabant
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-NB-AL,Altena
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-UT,Utrecht
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-UT-AF,Amersfoort
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-UT-BA,Baarn
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-UT-BK,Bunnik
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-UT-BS,Bunschoten
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-UT-DB,De Bilt
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-UT-DV,De Ronde Venen
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-UT-HO,Houten
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-UT-IJ,IJsselstein
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-UT-LD,Leusden
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-UT-LP,Lopik
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-UT-MO,Montfoort
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-UT-NI,Nieuwegein
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-UT-OU,Oudewater
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-UT-RE,Renswoude
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-UT-RH,Rhenen
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-UT-SO,Soest
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-UT-SV,Stichtse Vecht
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-UT-UH,Utrechtse Heuvelrug
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-UT-UT,Utrecht
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-UT-VE,Veenendaal
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-UT-VI,Vijfheerenlanden
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-UT-WB,Woudenberg
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-UT-WD,Wijk bij Duurstede
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-UT-WR,Woerden
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-UT-ZE,Zeist
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZE-OO,Oost Gelre
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH,South Holland
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-AR,Alphen aan den Rijn
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-AS,Alblasserdam
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-AW,Albrandswaard
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-BA,Barendrecht
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-BG,Bodegraven-Reeuwijk
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-CI,Capelle aan den IJssel
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-DE,Delft
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-DH,Den Haag('s-Gravenhage)
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-DO,Dordrecht
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-GC,Gorinchem
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-GO,Gouda
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-GR,Goeree-Overflakkee
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-HG,Hardinxveld-Giessendam
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-HI,Hendrik-Ido-Ambacht
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-HL,Hillegom
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-HW,Hoeksche Waard
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-KA,Katwijk
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-KB,Kaag en Braassem
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-KI,Krimpen aan den IJssel
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-KR,Krimpenerwaard
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-LA,Lansingerland
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-LD,Leiden
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-LE,Leidschendam-Voorburg
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-LP,Leiderdorp
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-LS,Lisse
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-MD,Midden-Delfland
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-MO,Molenlanden
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-MS,Maassluis
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-NI,Nissewaard
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-NK,Nieuwkoop
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-NW,Noordwijk
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-OE,Oegstgeest
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-PA,Papendrecht
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-PI,Pijnacker-Nootdorp
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-RJ,Rijswijk
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-RK,Ridderkerk
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-RT,Rotterdam
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-SL,Sliedrecht
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-SM,Schiedam
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-TE,Teylingen
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-VD,Vlaardingen
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-VS,Voorschoten
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-VZ,Voorne aan Zee
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-WE,Westland
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-WS,Wassenaar
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-WX,Waddinxveen
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-ZD,Zoeterwoude
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-ZR,Zoetermeer
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-ZU,Zuidplas
04965932-8da8-4b81-bea5-9bee137330de,NL,subdivision,NL-ZH-ZW,Zwijndrecht
04a7b9bc-a03b-42fc-b915-7a885ab7c83c,DE,subdivision,DE-RP,Rhineland-Palatinate
04ccc95b-54db-41a3-aeaa-4b4be18041f7,NL,group,NL-MI,Central Region
04ccc95b-54db-41a3-aeaa-4b4be18041f7,NL,group,NL-ZU,South Region
04ccc95b-54db-41a3-aeaa-4b4be18041f7,NL,subdivision,NL-FL,Flevoland
04ccc95b-54db-41a3-aeaa-4b4be18041f7,NL,subdivision,NL-FL-ZE,Zeewolde
