road,corridor,service,identifier,title,subtitle,display_type,coord_lat,coord_lon,in_target_bbox,start_iso,end_iso,start_text_parsed,end_text_parsed,description,is_2_plus_0,config_type,n_closed_lanes,raw_symbols,ext_from_lat,ext_from_lon,ext_to_lat,ext_to_lon
A8,A8_Ost,roadworks,2023-001099--vi-bs.2025-11-14_06-00-00-000.devi-zus.2024-09-17_09-00-00-000.de154,A8 | Friedrichsthal-Bildstock - Merchweiler, Neunkirchen -> Saarlouis,ROADWORKS,49.33128335859496,7.0714026768130935,False,2025-11-14T06:00:00+01:00,,2025-11-14,2026-08-31,"Zeitraum dieser Bauphase: Beginn: 14.11.25 um 06:00 Uhr Ende: 31.08.26 um 12:00 Uhr (Ende der Gesamtmaßnahme: 28.02.27)  A8: Neunkirchen -> Saarlouis, zwischen 0.3 km hinter AS Friedrichsthal-Bildstock und 0.4 km vor AS Merchweiler  Länge: 1.46 km | Maximale Durchfahrtsbreite: 5.85 m  A8 Schallschutzarbeiten",True,2+0_bidirectional,2,CLOSED|BORDER_LEFT|CLOSED|ARROW_DOWN|SEPARATE|ARROW_DOWN|SEPARATE|ARROW_UP|BORDER_RIGHT|ARROW_UP,49.33128335859496,7.0714026768130935,49.33884260094381,7.05551009999709
A8,A8_Ost,roadworks,2023-001099--vi-bs.2026-06-08_08-30-00-000.devi-zus.2024-09-17_09-00-00-000.de193,A8 | Friedrichsthal - Merchweiler, Neunkirchen -> Saarlouis,SHORT_TERM_ROADWORKS,49.328124351040856,7.073486265160831,False,,,,,"Die Baustelle ist zu folgenden Zeiträumen gültig: 23.06.26 von 08:30 bis 13:30 Uhr 24.06.26 von 08:30 bis 13:30 Uhr  A8: Neunkirchen -> Saarlouis, zwischen 1.0 km hinter AD Friedrichsthal und 0.6 km vor AS Merchweiler  Länge: 1.65 km | Maximale Durchfahrtsbreite: 2.7 m  A8 Schallschutzarbeiten",False,complex,1,SEPARATE|ARROW_UP|CLOSED|BORDER_RIGHT|BREAKDOWN_LANE,49.328124351040856,7.073486265160831,49.33805168444836,7.057858849095337
A8,A8_Ost,roadworks,2023-001099--vi-bs.2026-06-08_08-30-00-000.devi-zus.2024-09-17_09-00-00-000.de191,A8 | Friedrichsthal - Merchweiler, Neunkirchen -> Saarlouis,SHORT_TERM_ROADWORKS,49.328124351040856,7.073486265160831,False,,,,,"Die Baustelle ist zu folgenden Zeiträumen gültig: 23.06.26 von 08:30 bis 13:30 Uhr 24.06.26 von 08:30 bis 13:30 Uhr  A8: Neunkirchen -> Saarlouis, zwischen 1.0 km hinter AD Friedrichsthal und 0.6 km vor AS Merchweiler  Länge: 1.65 km | Maximale Durchfahrtsbreite: 3.25 m  A8 Schallschutzarbeiten",False,complex,1,SEPARATE|CLOSED|ARROW_UP|BORDER_RIGHT|BREAKDOWN_LANE,49.328124351040856,7.073486265160831,49.33805168444836,7.057858849095337
A8,A8_Ost,roadworks,2023-001099--vi-bs.2025-11-14_06-00-00-000.devi-zus.2024-09-17_09-00-00-000.de160,A8 | Friedrichsthal - Merchweiler, Neunkirchen -> Saarlouis,ROADWORKS,49.32762915976845,7.073770979389331,False,2025-11-14T06:00:00+01:00,,2025-11-14,2026-08-31,"Zeitraum dieser Bauphase: Beginn: 14.11.25 um 06:00 Uhr Ende: 31.08.26 um 12:00 Uhr (Ende der Gesamtmaßnahme: 28.02.27)  A8: Neunkirchen -> Saarlouis, zwischen 0.9 km hinter AD Friedrichsthal und 1.9 km vor AS Merchweiler  Länge: 0.44 km | Maximale Durchfahrtsbreite: 6.25 m  A8 Schallschutzarbeiten",False,complex,0,SEPARATE|ARROW_UP|ARROW_UP|BORDER_RIGHT|BREAKDOWN_LANE,49.32762915976845,7.073770979389331,49.33128335859496,7.0714026768130935
A8,A8_Ost,roadworks,2023-001068--vi-bs.2026-06-08_05-00-00-000.devi-zus.2023-02-10_20-00-00-000.f_001.de207,A8 | Neunkirchen/Spiesen - Kohlhof, Saarlouis -> Neunkirchen,ROADWORKS,49.328884083847356,7.187003040335196,False,2026-06-08T05:00:00+02:00,,2026-06-08,2026-12-24,"Zeitraum dieser Bauphase: Beginn: 08.06.26 um 05:00 Uhr Ende: 24.12.26 um 05:00 Uhr (Ende der Gesamtmaßnahme: 01.01.32)  A8: Saarlouis -> Neunkirchen, zwischen 2.6 km hinter AS Neunkirchen/Spiesen und 1.0 km vor Kohlhof  Länge: 1.93 km | Maximale Durchfahrtsbreite: 5.85 m  A8 Brückenneubau",True,2+0_bidirectional,3,ARROW_DOWN|BORDER_LEFT|ARROW_DOWN|SEPARATE|ARROW_UP|ARROW_UP|SEPARATE|CLOSED|CLOSED|BORDER_RIGHT|CLOSED,49.328884083847356,7.187003040335196,49.327345090182895,7.213041305719344
A8,A8_Ost,roadworks,2023-001068--vi-bs.2026-06-08_05-00-00-000.devi-zus.2023-02-10_20-00-00-000.f_001.de203,A8 | Neunkirchen/Spiesen - Neunkirchen-Oberstadt, Saarlouis -> Neunkirchen,ROADWORKS,49.32662357984294,7.1781863387905425,False,2026-06-08T05:00:00+02:00,,2026-06-08,2026-12-24,"Zeitraum dieser Bauphase: Beginn: 08.06.26 um 05:00 Uhr Ende: 24.12.26 um 05:00 Uhr (Ende der Gesamtmaßnahme: 01.01.32)  A8: Saarlouis -> Neunkirchen, zwischen 1.9 km hinter AS Neunkirchen/Spiesen und 0.3 km vor AS Neunkirchen-Oberstadt  Länge: 0.69 km | Maximale Durchfahrtsbreite: 5.85 m  A8 Brückenneubau",False,normal,0,BREAKDOWN_LANE|BORDER_LEFT|ARROW_DOWN|ARROW_DOWN|SEPARATE|ARROW_UP|ARROW_UP|BORDER_RIGHT|BREAKDOWN_LANE,49.32662357984294,7.1781863387905425,49.328879072206014,7.186976612240699
A8,A8_Ost,roadworks,2023-001068--vi-bs.2026-06-08_05-00-00-000.devi-zus.2023-02-10_20-00-00-000.f_001.de201,A8 | Neunkirchen-Oberstadt - Neunkirchen/Spiesen, Neunkirchen -> Saarlouis,ROADWORKS,49.32895501725113,7.186943933614194,False,2026-06-08T05:00:00+02:00,,2026-06-08,2026-12-24,"Zeitraum dieser Bauphase: Beginn: 08.06.26 um 05:00 Uhr Ende: 24.12.26 um 05:00 Uhr (Ende der Gesamtmaßnahme: 01.01.32)  A8: Neunkirchen -> Saarlouis, zwischen 0.3 km hinter AS Neunkirchen-Oberstadt und 1.9 km vor AS Neunkirchen/Spiesen  Länge: 0.69 km | Maximale Durchfahrtsbreite: 5.85 m  A8 Brückenneubau",False,normal,0,BREAKDOWN_LANE|BORDER_LEFT|ARROW_DOWN|ARROW_DOWN|SEPARATE|ARROW_UP|ARROW_UP|BORDER_RIGHT|BREAKDOWN_LANE,49.32895501725113,7.186943933614194,49.32671467978647,7.178134640696295
A8,A8_Ost,roadworks,2023-001068--vi-bs.2026-06-08_05-00-00-000.devi-zus.2023-02-10_20-00-00-000.f_001.de199,A8 | Neunkirchen-Oberstadt - Kohlhof, Saarlouis -> Neunkirchen,ROADWORKS,49.32734476041113,7.21302755647301,False,2026-06-08T05:00:00+02:00,,2026-06-08,2026-12-24,"Zeitraum dieser Bauphase: Beginn: 08.06.26 um 05:00 Uhr Ende: 24.12.26 um 05:00 Uhr (Ende der Gesamtmaßnahme: 01.01.32)  A8: Saarlouis -> Neunkirchen, zwischen 1.6 km hinter AS Neunkirchen-Oberstadt und 0.3 km vor Kohlhof  Länge: 0.8 km | Maximale Durchfahrtsbreite: 5.85 m  A8 Brückenneubau",True,2+0_bidirectional,2,CLOSED|BORDER_LEFT|ARROW_DOWN|ARROW_DOWN|SEPARATE|CLOSED|ARROW_UP|BORDER_RIGHT|ARROW_UP,49.32734476041113,7.21302755647301,49.3274500451205,7.223973881085045
A8,A8_Ost,roadworks,2023-001068--vi-bs.2026-06-08_05-00-00-000.devi-zus.2023-02-10_20-00-00-000.f_001.de205,A8 | Kohlhof - Neunkirchen/Spiesen, Neunkirchen -> Saarlouis,ROADWORKS,49.32744895683089,7.213034602415921,False,2026-06-08T05:00:00+02:00,,2026-06-08,2026-12-24,"Zeitraum dieser Bauphase: Beginn: 08.06.26 um 05:00 Uhr Ende: 24.12.26 um 05:00 Uhr (Ende der Gesamtmaßnahme: 01.01.32)  A8: Neunkirchen -> Saarlouis, zwischen 1.1 km hinter Kohlhof und 2.6 km vor AS Neunkirchen/Spiesen  Länge: 1.93 km | Maximale Durchfahrtsbreite: 5.85 m  A8 Brückenneubau",True,2+0_bidirectional,3,CLOSED|BORDER_LEFT|CLOSED|CLOSED|SEPARATE|ARROW_DOWN|ARROW_DOWN|SEPARATE|ARROW_UP|BORDER_RIGHT|ARROW_UP,49.32744895683089,7.213034602415921,49.32895973793027,7.186970488113596
A8,A8_Ost,roadworks,2023-001068--vi-bs.2026-06-08_05-00-00-000.devi-zus.2023-02-10_20-00-00-000.f_001.de197,A8 | Kohlhof - Neunkirchen-Oberstadt, Neunkirchen -> Saarlouis,ROADWORKS,49.327546294523785,7.223991980038868,False,2026-06-08T05:00:00+02:00,,2026-06-08,2026-12-24,"Zeitraum dieser Bauphase: Beginn: 08.06.26 um 05:00 Uhr Ende: 24.12.26 um 05:00 Uhr (Ende der Gesamtmaßnahme: 01.01.32)  A8: Neunkirchen -> Saarlouis, zwischen 0.3 km hinter Kohlhof und 1.6 km vor AS Neunkirchen-Oberstadt  Länge: 0.8 km | Maximale Durchfahrtsbreite: 5.85 m  A8 Brückenneubau",True,2+0_bidirectional,2,ARROW_DOWN|BORDER_LEFT|ARROW_DOWN|CLOSED|SEPARATE|ARROW_UP|ARROW_UP|BORDER_RIGHT|CLOSED,49.327546294523785,7.223991980038868,49.327448525921156,7.213020862437661
A8,A8_Ost,roadworks,2026-030477--vi-bs.2026-06-25_09-00-00-000_005.de0,A8 | Limbach - Taubental, Neunkirchen -> Karlsruhe,SHORT_TERM_ROADWORKS,49.30162171436903,7.280422173656547,False,,,,,"Die Baustelle ist zu folgenden Zeiträumen gültig: 25.06.26 von 09:00 bis 10:00 Uhr  A8: Neunkirchen -> Karlsruhe, zwischen 1.0 km hinter AS Limbach und 0.3 km vor Taubental  Länge: 0.2 km | Max. 80 km/h | Maximale Durchfahrtsbreite: 3.25 m  A8 von Limbach (AS) nach Taubental (Parkplatz) Beseitigung Unfallfolgen",False,complex,1,SEPARATE|ARROW_UP|CLOSED|BORDER_RIGHT|BREAKDOWN_LANE,49.30162171436903,7.280422173656547,49.30098114807784,7.282980321301147
A8,A8_Ost,roadworks,2026-021009--vi-fbm.2026-05-11_00-00-00-000.devi-fbm.2026-05-11_00-00-00-000.de1,A8 | Einöd - Zweibrücken-Ernstweiler, Neunkirchen -> Karlsruhe,ROADWORKS,49.258627394653004,7.327254209270067,False,2026-05-11T00:00:00+02:00,,2026-05-11,2026-12-18,"Zeitraum dieser Bauphase: Beginn: 11.05.26 um 00:00 Uhr Ende: 18.12.26 um 00:00 Uhr (Ende der Gesamtmaßnahme: 18.12.26)  A8: Neunkirchen -> Karlsruhe, zwischen 1.5 km hinter AS Einöd und 0.9 km vor AS Zweibrücken-Ernstweiler  Länge: 1.18 km | Maximale Durchfahrtsbreite: 6.5 m  A8 AS ZW-Ernstweiler Hinweis auf LKWsperrung im nachgeordneten Netz, FR PS",False,complex,0,SEPARATE|ARROW_UP|ARROW_UP|BORDER_RIGHT|BREAKDOWN_LANE,49.258627394653004,7.327254209270067,49.25165286975737,7.338813095429119
A8,A8_Ost,roadworks,2024-057243--vi-fbm.2024-12-04_14-00-00-000.devi-zus.2024-12-04_14-00-00-000.f.de1,A8 | Einöd - Zweibrücken-Ernstweiler, Neunkirchen -> Karlsruhe,ROADWORKS,49.26357473987718,7.315801862814822,False,2024-12-04T14:00:00+01:00,,2024-12-04,2028-01-01,"Zeitraum dieser Bauphase: Beginn: 04.12.24 um 14:00 Uhr Ende: 01.01.28 um 00:00 Uhr (Ende der Gesamtmaßnahme: 01.01.28)  A8: Neunkirchen -> Karlsruhe, zwischen 0.5 km hinter AS Einöd und 2.5 km vor AS Zweibrücken-Ernstweiler  Länge: 0.52 km | Maximale Durchfahrtsbreite: 6.2 m  A8 BW 6709 601 Traglasteinschränkung",False,normal,0,ARROW_DOWN|ARROW_DOWN|SEPARATE|ARROW_UP|ARROW_UP,49.26357473987718,7.315801862814822,49.26168258097396,7.322273979033382
A8,A8_Ost,roadworks,2024-057243--vi-fbm.2024-12-04_14-00-00-000.devi-zus.2024-12-04_14-00-00-000.f.de3,A8 | Zweibrücken-Ernstweiler - Einöd, Karlsruhe -> Neunkirchen,ROADWORKS,49.261767163670804,7.322360253060338,False,2024-12-04T14:00:00+01:00,,2024-12-04,2028-01-01,"Zeitraum dieser Bauphase: Beginn: 04.12.24 um 14:00 Uhr Ende: 01.01.28 um 00:00 Uhr (Ende der Gesamtmaßnahme: 01.01.28)  A8: Karlsruhe -> Neunkirchen, zwischen 2.5 km hinter AS Zweibrücken-Ernstweiler und 0.5 km vor AS Einöd  Länge: 0.52 km | Maximale Durchfahrtsbreite: 6.2 m  A8 BW 6709 601 Traglasteinschränkung",False,normal,0,ARROW_DOWN|ARROW_DOWN|SEPARATE|ARROW_UP|ARROW_UP,49.261767163670804,7.322360253060338,49.26366248448189,7.3158693065606135
A8,A8_Ost,roadworks,2026-028530--vi-fbm.2026-06-08_07-00-00-000.de0,A8 | Walshausen - Contwig, Karlsruhe -> Neunkirchen,ROADWORKS,49.23068908631362,7.4151237050515,False,2026-06-08T07:00:00+02:00,,2026-06-08,2026-07-11,"Zeitraum dieser Bauphase: Beginn: 08.06.26 um 07:00 Uhr Ende: 11.07.26 um 00:00 Uhr (Ende der Gesamtmaßnahme: 11.07.26)  A8: Karlsruhe -> Neunkirchen, zwischen 4.5 km hinter AS Walshausen und 0.4 km vor AS Contwig  Länge: 1 km | Maximale Durchfahrtsbreite: 6.5 m  A8 von Contwig (AS) Aufstellen von Hinweistafeln für LKW Umleitung, FR LUX",False,complex,0,SEPARATE|ARROW_UP|ARROW_UP|BORDER_RIGHT|BREAKDOWN_LANE,49.23068908631362,7.4151237050515,49.23432698143145,7.402803764805343
A8,A8_Ost,roadworks,2026-011052--vi-bs.2026-03-06_08-00-00-000_010.de0,A8 | Walshausen - Pirmasens, Neunkirchen -> Karlsruhe,ROADWORKS,49.21946173672306,7.539848744398143,False,2026-03-06T08:00:00+01:00,,2026-03-06,2026-12-01,"Zeitraum dieser Bauphase: Beginn: 06.03.26 um 08:00 Uhr Ende: 01.12.26 um 00:00 Uhr (Ende der Gesamtmaßnahme: 01.12.26)  A8: Neunkirchen -> Karlsruhe, zwischen 3.3 km hinter Walshausen und 1.4 km vor AS Pirmasens  Länge: 0.62 km | Maximale Durchfahrtsbreite: 3.75 m  A8 von Pirmasens-WinzelnL600 (AS) Brückeninstandsetzung",False,complex,1,SEPARATE|ARROW_UP|BORDER_RIGHT|CLOSED,49.21946173672306,7.539848744398143,49.22101698628425,7.5476583461079905
A8,A8_Ost,roadworks,2025-063400--vi-bs.2026-01-16_05-00-00-000.devi-zus.2021-09-27_00-00-00-000_003.de47,A8 | Am Waisenrain - Pforzheim-Ost, Karlsruhe -> Stuttgart,ROADWORKS,48.914787338615405,8.71235255294063,False,2026-01-16T05:00:00+01:00,,2026-01-16,2027-07-01,"Zeitraum dieser Bauphase: Beginn: 16.01.26 um 05:00 Uhr Ende: 01.07.27 um 00:00 Uhr (Ende der Gesamtmaßnahme: 01.01.28)  A8: Karlsruhe -> Stuttgart, zwischen 1.8 km hinter Am Waisenrain und 0.2 km vor AS Pforzheim-Ost  Länge: 4.48 km | Maximale Durchfahrtsbreite: 6.2 m  A8 Neubau Enztalquerung bei Pforzheim-Ost ",True,2+0_bidirectional,2,CLOSED|CLOSED|SEPARATE|ARROW_DOWN|ARROW_DOWN|SEPARATE|ARROW_UP|ARROW_UP,48.914787338615405,8.71235255294063,48.91498570219214,8.763936892464361
A8,A8_Ost,roadworks,2025-063400--vi-bs.2026-01-16_05-00-00-000.devi-zus.2021-09-27_00-00-00-000_003.de65,A8 | Pforzheim-Nord - Pforzheim-Süd, Karlsruhe -> Stuttgart,ROADWORKS,48.91498570219214,8.763936892464361,False,2026-01-16T05:00:00+01:00,,2026-01-16,2027-07-01,"Zeitraum dieser Bauphase: Beginn: 16.01.26 um 05:00 Uhr Ende: 01.07.27 um 00:00 Uhr (Ende der Gesamtmaßnahme: 01.01.28)  A8: Karlsruhe -> Stuttgart, zwischen 4.1 km hinter AS Pforzheim-Nord und 1.7 km vor AS Pforzheim-Süd  Länge: 2.88 km | Maximale Durchfahrtsbreite: 6.2 m  A8 Neubau Enztalquerung bei Pforzheim-Ost ",True,2+0_bidirectional,2,CLOSED|CLOSED|SEPARATE|ARROW_DOWN|ARROW_DOWN|SEPARATE|ARROW_UP|ARROW_UP,48.91498570219214,8.763936892464361,48.89355648569479,8.785443205652996
A8,A8_Ost,roadworks,2025-063400--vi-bs.2026-01-16_05-00-00-000.devi-zus.2021-09-27_00-00-00-000_003.de53,A8 | Pforzheim-Nord - Pforzheim-Süd, Karlsruhe -> Stuttgart,ROADWORKS,48.91771738754354,8.723471004655886,False,2026-01-16T05:00:00+01:00,,2026-01-16,2027-07-01,"Zeitraum dieser Bauphase: Beginn: 16.01.26 um 05:00 Uhr Ende: 01.07.27 um 00:00 Uhr (Ende der Gesamtmaßnahme: 01.01.28)  A8: Karlsruhe -> Stuttgart, zwischen 0.4 km hinter AS Pforzheim-Nord und 0.5 km vor AS Pforzheim-Süd  Länge: 7.68 km | Maximale Durchfahrtsbreite: 6.2 m  A8 Neubau Enztalquerung bei Pforzheim-Ost ",True,2+0_bidirectional,2,CLOSED|CLOSED|SEPARATE|ARROW_DOWN|ARROW_DOWN|SEPARATE|ARROW_UP|ARROW_UP,48.91771738754354,8.723471004655886,48.882919292857856,8.787862883671545
A8,A8_Ost,roadworks,2026-030479--vi-bs.2026-06-22_09-00-00-000_006.de0,A8 | Pforzheim-Nord - Pforzheim-Ost, Karlsruhe -> Stuttgart,SHORT_TERM_ROADWORKS,48.91668838157358,8.719238154241891,False,,,,,"Die Baustelle ist zu folgenden Zeiträumen gültig: 22.06.26 von 09:00 bis 16:00 Uhr 23.06.26 von 09:00 bis 16:00 Uhr 24.06.26 von 09:00 bis 16:00 Uhr  A8: Karlsruhe -> Stuttgart, zwischen 0.1 km hinter AS Pforzheim-Nord und 4.0 km vor AS Pforzheim-Ost  Länge: 0.11 km | Maximale Durchfahrtsbreite: 7 m  A8 von Pforzheim-Nord (AS) nach Pforzheim-Ost (AS) Beseitigung Unfallfolgen",False,complex,2,SEPARATE|CLOSED|ARROW_UP|ARROW_UP|BORDER_RIGHT|CLOSED,48.91668838157358,8.719238154241891,48.917064530393,8.720638311191275
A8,A8_Ost,roadworks,2025-063400--vi-bs.2026-01-16_05-00-00-000.devi-zus.2021-09-27_00-00-00-000_003.de49,A8 | Pforzheim-Ost - Am Waisenrain, Stuttgart -> Karlsruhe,ROADWORKS,48.91513645914174,8.764245603301227,False,2026-01-16T05:00:00+01:00,,2026-01-16,2027-07-01,"Zeitraum dieser Bauphase: Beginn: 16.01.26 um 05:00 Uhr Ende: 01.07.27 um 00:00 Uhr (Ende der Gesamtmaßnahme: 01.01.28)  A8: Stuttgart -> Karlsruhe, zwischen 0.2 km hinter AS Pforzheim-Ost und 1.7 km vor Am Waisenrain  Länge: 4.48 km | Maximale Durchfahrtsbreite: 6.5 m  A8 Neubau Enztalquerung bei Pforzheim-Ost ",True,2+0_bidirectional,2,ARROW_DOWN|ARROW_DOWN|SEPARATE|ARROW_UP|ARROW_UP|SEPARATE|CLOSED|CLOSED,48.91513645914174,8.764245603301227,48.914909685253974,8.712266672086765
A8,A8_Ost,roadworks,2025-063400--vi-bs.2026-01-16_05-00-00-000.devi-zus.2021-09-27_00-00-00-000_003.de67,A8 | Pforzheim-Süd - Pforzheim-Nord, Stuttgart -> Karlsruhe,ROADWORKS,48.893595880144986,8.785716351671576,False,2026-01-16T05:00:00+01:00,,2026-01-16,2027-07-01,"Zeitraum dieser Bauphase: Beginn: 16.01.26 um 05:00 Uhr Ende: 01.07.27 um 00:00 Uhr (Ende der Gesamtmaßnahme: 01.01.28)  A8: Stuttgart -> Karlsruhe, zwischen 1.7 km hinter AS Pforzheim-Süd und 4.1 km vor AS Pforzheim-Nord  Länge: 2.88 km | Maximale Durchfahrtsbreite: 6.5 m  A8 Neubau Enztalquerung bei Pforzheim-Ost ",True,2+0_bidirectional,2,ARROW_DOWN|ARROW_DOWN|SEPARATE|ARROW_UP|ARROW_UP|SEPARATE|CLOSED|CLOSED,48.893595880144986,8.785716351671576,48.91513645914174,8.764245603301227
A8,A8_Ost,roadworks,2025-063400--vi-bs.2026-01-16_05-00-00-000.devi-zus.2021-09-27_00-00-00-000_003.de51,A8 | Pforzheim-Süd - Pforzheim-Nord, Stuttgart -> Karlsruhe,ROADWORKS,48.88292941353085,8.788079848256029,False,2026-01-16T05:00:00+01:00,,2026-01-16,2027-07-01,"Zeitraum dieser Bauphase: Beginn: 16.01.26 um 05:00 Uhr Ende: 01.07.27 um 00:00 Uhr (Ende der Gesamtmaßnahme: 01.01.28)  A8: Stuttgart -> Karlsruhe, zwischen 0.5 km hinter AS Pforzheim-Süd und 0.4 km vor AS Pforzheim-Nord  Länge: 7.68 km | Maximale Durchfahrtsbreite: 6.5 m  A8 Neubau Enztalquerung bei Pforzheim-Ost ",True,2+0_bidirectional,2,ARROW_DOWN|ARROW_DOWN|SEPARATE|ARROW_UP|ARROW_UP|SEPARATE|CLOSED|CLOSED,48.88292941353085,8.788079848256029,48.917821670647754,8.723416157340978
A8,A8_Ost,roadworks,2026-003080--vi-bs.2026-06-22_09-00-00-000.devi-zus.2026-02-23_09-00-00-000_012.de19,A8 | Leonberg - Leonberg-Ost, Karlsruhe -> Stuttgart,SHORT_TERM_ROADWORKS,48.780469914455644,9.014307744602341,False,,,,,"Die Baustelle ist zu folgenden Zeiträumen gültig: 22.06.26 von 14:00 bis 14:30 Uhr  A8: Karlsruhe -> Stuttgart, zwischen AD Leonberg und 0.8 km vor AS Leonberg-Ost  Länge: 0.16 km | Maximale Durchfahrtsbreite: 6.25 m  A8 Kleine Wartung Geschwindigkeitsmessanlagen",False,complex,1,SEPARATE|CLOSED|ARROW_UP|BORDER_RIGHT|BREAKDOWN_LANE,48.780469914455644,9.014307744602341,48.779641204425694,9.016055087057468
A8,A8_Ost,roadworks,2026-003080--vi-bs.2026-06-22_09-00-00-000.devi-zus.2026-02-23_09-00-00-000_012.de17,A8 | Leonberg - Leonberg-Ost, Karlsruhe -> Stuttgart,SHORT_TERM_ROADWORKS,48.780469914455644,9.014307744602341,False,,,,,"Die Baustelle ist zu folgenden Zeiträumen gültig: 22.06.26 von 10:00 bis 10:30 Uhr  A8: Karlsruhe -> Stuttgart, zwischen AD Leonberg und 0.8 km vor AS Leonberg-Ost  Länge: 0.16 km | Maximale Durchfahrtsbreite: 7.5 m  A8 Kleine Wartung Geschwindigkeitsmessanlagen",False,complex,1,SEPARATE|ARROW_UP|ARROW_UP|BORDER_RIGHT|CLOSED,48.780469914455644,9.014307744602341,48.779641204425694,9.016055087057468
A8,A8_Ost,roadworks,2026-003080--vi-bs.2026-06-22_09-00-00-000.devi-zus.2026-02-23_09-00-00-000_012.de31,A8 | Sindelfinger Wald - Leonberg-Ost, Stuttgart -> Karlsruhe,SHORT_TERM_ROADWORKS,48.751027796538786,9.034152565847357,False,,,,,"Die Baustelle ist zu folgenden Zeiträumen gültig: 22.06.26 von 13:00 bis 13:30 Uhr  A8: Stuttgart -> Karlsruhe, zwischen 1.0 km hinter Sindelfinger Wald und 2.1 km vor AS Leonberg-Ost  Länge: 0.74 km | Maximale Durchfahrtsbreite: 10.75 m  A8 Kleine Wartung Geschwindigkeitsmessanlagen",False,complex,1,SEPARATE|CLOSED|ARROW_UP|ARROW_UP|ARROW_UP|BORDER_RIGHT|BREAKDOWN_LANE,48.751027796538786,9.034152565847357,48.757694031966594,9.033411736789702
A8,A8_Ost,roadworks,2026-003080--vi-bs.2026-06-22_09-00-00-000.devi-zus.2026-02-23_09-00-00-000_012.de29,A8 | Sindelfinger Wald - Leonberg-Ost, Stuttgart -> Karlsruhe,SHORT_TERM_ROADWORKS,48.751027796538786,9.034152565847357,False,,,,,"Die Baustelle ist zu folgenden Zeiträumen gültig: 22.06.26 von 09:00 bis 09:30 Uhr  A8: Stuttgart -> Karlsruhe, zwischen 1.0 km hinter Sindelfinger Wald und 2.1 km vor AS Leonberg-Ost  Länge: 0.74 km | Maximale Durchfahrtsbreite: 14.5 m  A8 Kleine Wartung Geschwindigkeitsmessanlagen",False,complex,1,SEPARATE|ARROW_UP|ARROW_UP|ARROW_UP|ARROW_UP|BORDER_RIGHT|CLOSED,48.751027796538786,9.034152565847357,48.757694031966594,9.033411736789702
A8,A8_Ost,roadworks,2026-003080--vi-bs.2026-06-22_09-00-00-000.devi-zus.2026-02-23_09-00-00-000_012.de23,A8 | Stuttgart - Stuttgart-Möhringen, Karlsruhe -> Stuttgart,SHORT_TERM_ROADWORKS,48.708642281817674,9.117137610555579,False,,,,,"Die Baustelle ist zu folgenden Zeiträumen gültig: 22.06.26 von 15:00 bis 15:30 Uhr  A8: Karlsruhe -> Stuttgart, zwischen 4.2 km hinter AK Stuttgart und 0.8 km vor AS Stuttgart-Möhringen  Länge: 0.9 km | Maximale Durchfahrtsbreite: 7.25 m  A8 Kleine Wartung Geschwindigkeitsmessanlagen",False,complex,1,SEPARATE|CLOSED|ARROW_UP|ARROW_UP|BORDER_RIGHT|BREAKDOWN_LANE,48.708642281817674,9.117137610555579,48.70881920835835,9.129370153228587
A8,A8_Ost,roadworks,2026-003080--vi-bs.2026-06-22_09-00-00-000.devi-zus.2026-02-23_09-00-00-000_012.de21,A8 | Stuttgart - Stuttgart-Möhringen, Karlsruhe -> Stuttgart,SHORT_TERM_ROADWORKS,48.708642281817674,9.117137610555579,False,,,,,"Die Baustelle ist zu folgenden Zeiträumen gültig: 22.06.26 von 11:00 bis 11:30 Uhr  A8: Karlsruhe -> Stuttgart, zwischen 4.2 km hinter AK Stuttgart und 0.8 km vor AS Stuttgart-Möhringen  Länge: 0.9 km | Maximale Durchfahrtsbreite: 10.75 m  A8 Kleine Wartung Geschwindigkeitsmessanlagen",False,complex,1,SEPARATE|ARROW_UP|ARROW_UP|ARROW_UP|BORDER_RIGHT|CLOSED,48.708642281817674,9.117137610555579,48.70881920835835,9.129370153228587
A8,A8_Ost,roadworks,2026-003080--vi-bs.2026-06-22_09-00-00-000.devi-zus.2026-02-23_09-00-00-000_012.de25,A8 | Stuttgart-Plieningen - Stuttgart-Flughafen/Messe, München -> Stuttgart,SHORT_TERM_ROADWORKS,48.69379300415747,9.199534290280075,False,,,,,"Die Baustelle ist zu folgenden Zeiträumen gültig: 22.06.26 von 12:00 bis 12:30 Uhr  A8: München -> Stuttgart, zwischen 1.5 km hinter AS Stuttgart-Plieningen und 0.1 km vor AS Stuttgart-Flughafen/Messe  Länge: 0.97 km | Maximale Durchfahrtsbreite: 11 m  A8 Kleine Wartung Geschwindigkeitsmessanlagen",False,complex,1,SEPARATE|CLOSED|ARROW_UP|ARROW_UP|ARROW_UP|BORDER_RIGHT|BREAKDOWN_LANE,48.69379300415747,9.199534290280075,48.697760593450774,9.187892860999343
